condition,subject,session,cycle,trial,test,stimulus,category,response,dangerous,nutricious,correct,cumulative,RT,motivation,competence,communication,complement
2,21,2,1,22,0,01001.jpg,1,1,0,0,1,-1000,1883,2,1,0,0
2,21,2,1,23,0,11110.jpg,4,3,1,1,0,-1100,5848,2,1,0,0
2,21,2,1,24,0,11111.jpg,4,4,1,1,1,-1000,1158,2,1,0,0
2,21,2,1,25,0,11000.jpg,2,2,0,1,1,-900,9830,2,1,0,0
2,21,2,1,26,0,01011.jpg,3,1,1,0,0,-1000,3279,2,1,0,0
2,21,2,1,27,0,00010.jpg,3,3,1,0,1,-900,1316,2,1,0,0
2,21,2,1,28,0,10011.jpg,3,3,1,0,1,-800,952,2,1,0,0
2,21,2,1,29,0,00011.jpg,3,3,1,0,1,-700,1051,2,1,0,0
2,21,2,1,30,0,10110.jpg,4,4,1,1,1,-600,2547,2,1,0,0
2,21,2,1,31,0,00100.jpg,1,3,0,0,0,-700,4684,2,1,0,0
2,21,2,1,32,0,11110.jpg,4,4,1,1,1,-600,1289,2,1,0,0
2,21,2,2,33,0,01101.jpg,2,1,0,1,0,-700,1116,2,1,0,0
2,21,2,2,34,0,11111.jpg,4,4,1,1,1,-600,1289,2,1,0,0
2,21,2,2,35,0,01000.jpg,1,2,0,0,0,-700,4805,2,1,0,0
2,21,2,2,36,0,10111.jpg,4,4,1,1,1,-600,1197,2,1,0,0
2,21,2,2,37,0,11011.jpg,4,1,1,1,0,-700,6932,2,1,0,0
2,21,2,2,38,0,01011.jpg,3,3,1,0,1,-600,2173,2,1,0,0
2,21,2,2,39,0,01001.jpg,1,2,0,0,0,-700,2992,2,1,0,0
2,21,2,2,40,0,10101.jpg,2,1,0,1,0,-800,3336,2,1,0,0
2,21,2,2,41,0,00001.jpg,1,1,0,0,1,-700,2052,2,1,0,0
2,21,2,2,42,0,00101.jpg,1,2,0,0,0,-800,1827,2,1,0,0
2,21,2,2,43,0,11011.jpg,4,3,1,1,0,-900,3642,2,1,0,0
2,21,2,2,44,0,01010.jpg,3,4,1,0,0,-1000,1575,2,1,0,0
2,21,2,2,45,0,00011.jpg,3,3,1,0,1,-900,3065,2,1,0,0
2,21,2,2,46,0,01101.jpg,2,1,0,1,0,-1000,7176,2,1,0,0
2,21,2,2,47,0,10111.jpg,4,4,1,1,1,-900,1274,2,1,0,0
2,21,2,2,48,0,00100.jpg,1,2,0,0,0,-1000,4149,2,1,0,0
2,21,2,2,49,0,00111.jpg,3,2,1,0,0,-1100,4416,2,1,0,0
2,21,2,2,50,0,11001.jpg,2,2,0,1,1,-1000,1447,2,1,0,0
2,21,2,2,51,0,01111.jpg,4,3,1,1,0,-1100,1150,2,1,0,0
2,21,2,2,52,0,10000.jpg,1,2,0,0,0,-1200,1799,2,1,0,0
2,21,2,2,53,0,11100.jpg,2,1,0,1,0,-1300,2830,2,1,0,0
2,21,2,2,54,0,00111.jpg,3,4,1,0,0,-1400,3278,2,1,0,0
2,21,2,2,55,0,00010.jpg,3,3,1,0,1,-1300,6442,2,1,0,0
2,21,2,2,56,0,01110.jpg,4,3,1,1,0,-1400,1386,2,1,0,0
2,21,2,2,57,0,11101.jpg,2,2,0,1,1,-1300,5410,2,1,0,0
2,21,2,2,58,0,01100.jpg,2,1,0,1,0,-1400,2506,2,1,0,0
2,21,2,2,59,0,00001.jpg,1,1,0,0,1,-1300,1710,2,1,0,0
2,21,2,2,60,0,00000.jpg,1,1,0,0,1,-1200,3058,2,1,0,0
2,21,2,2,61,0,00010.jpg,3,3,1,0,1,-1100,2417,2,1,0,0
2,21,2,2,62,0,00000.jpg,1,1,0,0,1,-1000,2098,2,1,0,0
2,21,2,2,63,0,01101.jpg,2,2,0,1,1,-900,1342,2,1,0,0
2,21,2,2,64,0,10100.jpg,2,2,0,1,1,-800,1857,2,1,0,0
2,21,2,3,65,0,10001.jpg,1,1,0,0,1,-700,839,2,1,0,0
2,21,2,3,66,0,10100.jpg,2,2,0,1,1,-600,862,2,1,0,0
2,21,2,3,67,0,10000.jpg,1,1,0,0,1,-500,660,2,1,0,0
2,21,2,3,68,0,01110.jpg,4,4,1,1,1,-400,2523,2,1,0,0
2,21,2,3,69,0,01110.jpg,4,4,1,1,1,-300,1109,2,1,0,0
2,21,2,3,70,0,11100.jpg,2,2,0,1,1,-200,1722,2,1,0,0
2,21,2,3,71,0,01100.jpg,2,2,0,1,1,-100,1165,2,1,0,0
2,21,2,3,72,0,11101.jpg,2,2,0,1,1,0,831,2,1,0,0
2,21,2,3,73,0,01001.jpg,1,1,0,0,1,100,1030,2,1,0,0
2,21,2,3,74,0,10010.jpg,3,3,1,0,1,200,5149,2,1,0,0
2,21,2,3,75,0,00101.jpg,1,2,0,0,0,100,1944,2,1,0,0
2,21,2,3,76,0,10111.jpg,4,4,1,1,1,200,1843,2,1,0,0
2,21,2,3,77,0,11000.jpg,2,2,0,1,1,300,3698,2,1,0,0
2,21,2,3,78,0,10110.jpg,4,4,1,1,1,400,1597,2,1,0,0
2,21,2,3,79,0,01111.jpg,4,4,1,1,1,500,2485,2,1,0,0
2,21,2,3,80,0,10010.jpg,3,3,1,0,1,600,1377,2,1,0,0
2,21,2,3,81,0,01010.jpg,3,3,1,0,1,700,979,2,1,0,0
2,21,2,3,82,0,10010.jpg,3,3,1,0,1,800,1013,2,1,0,0
2,21,2,3,83,0,11001.jpg,2,2,0,1,1,900,3846,2,1,0,0
2,21,2,3,84,0,11010.jpg,4,3,1,1,0,800,1842,2,1,0,0
2,21,2,3,85,0,00100.jpg,1,1,0,0,1,900,2844,2,1,0,0
2,21,2,3,86,0,10011.jpg,3,4,1,0,0,800,1636,2,1,0,0
2,21,2,3,87,0,11010.jpg,4,3,1,1,0,700,1914,2,1,0,0
2,21,2,3,88,0,00001.jpg,1,2,0,0,0,600,1468,2,1,0,0
2,21,2,3,89,0,11001.jpg,2,1,0,1,0,500,1377,2,1,0,0
2,21,2,3,90,0,01100.jpg,2,1,0,1,0,400,1475,2,1,0,0
2,21,2,3,91,0,11011.jpg,4,3,1,1,0,300,2456,2,1,0,0
2,21,2,3,92,0,10011.jpg,3,4,1,0,0,200,1540,2,1,0,0
2,21,2,3,93,0,11111.jpg,4,3,1,1,0,100,2687,2,1,0,0
2,21,2,3,94,0,10100.jpg,2,1,0,1,0,0,4323,2,1,0,0
2,21,2,3,95,0,11101.jpg,2,1,0,1,0,-100,1502,2,1,0,0
2,21,2,3,96,0,10101.jpg,2,2,0,1,1,0,1427,2,1,0,0
2,21,2,0,97,1,00101pt.jpg,1,1,0,0,1,0,1427,2,1,0,0
2,21,2,0,98,1,10101pt.jpg,2,1,0,1,0,0,1427,2,1,0,0
2,21,2,0,99,1,01010pt.jpg,3,3,1,0,1,0,1427,2,1,0,0
2,21,2,0,100,1,11011pt.jpg,4,4,1,1,1,0,1427,2,1,0,0
2,21,2,0,101,1,11110pt.jpg,4,4,1,1,1,0,1427,2,1,0,0
2,21,2,0,102,1,11111pt.jpg,4,4,1,1,1,0,1427,2,1,0,0
2,21,2,0,103,1,01000pt.jpg,1,2,0,0,0,0,1427,2,1,0,0
2,21,2,0,104,1,00111pt.jpg,3,4,1,0,0,0,1427,2,1,0,0
2,21,3,1,1,0,00011.jpg,3,1,1,0,0,-100,6009,2,1,0,0
2,21,3,1,2,0,11001.jpg,2,2,0,1,1,0,1719,2,1,0,0
2,21,3,1,3,0,10101.jpg,2,3,0,1,0,-100,1804,2,1,0,0
2,21,3,1,4,0,10010.jpg,1,3,0,0,0,-200,2332,2,1,0,0
2,21,3,1,5,0,00110.jpg,1,3,0,0,0,-300,2054,2,1,0,0
2,21,3,1,6,0,01000.jpg,1,2,0,0,0,-400,2277,2,1,0,0
2,21,3,1,7,0,00101.jpg,1,1,0,0,1,-300,1267,2,1,0,0
2,21,3,1,8,0,11010.jpg,2,1,0,1,0,-400,2248,2,1,0,0
2,21,3,1,9,0,01010.jpg,1,2,0,0,0,-500,1079,2,1,0,0
2,21,3,1,10,0,00010.jpg,1,1,0,0,1,-400,988,2,1,0,0
2,21,3,1,11,0,00001.jpg,1,2,0,0,0,-500,3542,2,1,0,0
2,21,3,1,12,0,00110.jpg,1,1,0,0,1,-400,10023,2,1,0,0
2,21,3,1,13,0,10001.jpg,1,1,0,0,1,-300,1487,2,1,0,0
2,21,3,1,14,0,11010.jpg,2,1,0,1,0,-400,1277,2,1,0,0
2,21,3,1,15,0,11101.jpg,2,2,0,1,1,-300,7225,2,1,0,0
2,21,3,1,16,0,10111.jpg,4,1,1,1,0,-400,5146,2,1,0,0
2,21,3,1,17,0,11100.jpg,2,2,0,1,1,-300,2818,2,1,0,0
2,21,3,1,18,0,01000.jpg,1,3,0,0,0,-400,5226,2,1,0,0
2,21,3,1,19,0,00101.jpg,1,1,0,0,1,-300,1601,2,1,0,0
2,21,3,1,20,0,01101.jpg,2,1,0,1,0,-400,1162,2,1,0,0
2,21,3,1,21,0,00001.jpg,1,1,0,0,1,-300,5284,2,1,0,0
2,21,3,1,22,0,11001.jpg,2,1,0,1,0,-400,898,2,1,0,0
2,21,3,1,23,0,00000.jpg,1,1,0,0,1,-300,3760,2,1,0,0
2,21,3,1,24,0,10011.jpg,3,4,1,0,0,-400,3457,2,1,0,0
2,21,3,1,25,0,10000.jpg,1,2,0,0,0,-500,2007,2,1,0,0
2,21,3,1,26,0,01011.jpg,3,3,1,0,1,-400,11112,2,1,0,0
2,21,3,1,27,0,00111.jpg,3,3,1,0,1,-300,1277,2,1,0,0
2,21,3,1,28,0,10100.jpg,1,2,0,0,0,-400,2090,2,1,0,0
2,21,3,1,29,0,11011.jpg,4,1,1,1,0,-500,4855,2,1,0,0
2,21,3,1,30,0,01111.jpg,4,4,1,1,1,-400,5372,2,1,0,0
2,21,3,1,31,0,10000.jpg,1,2,0,0,0,-500,6933,2,1,0,0
2,21,3,1,32,0,10110.jpg,2,4,0,1,0,-600,2344,2,1,0,0
2,21,3,2,33,0,01111.jpg,4,2,1,1,0,-700,1394,2,1,0,0
2,21,3,2,34,0,11110.jpg,2,4,0,1,0,-800,1442,2,1,0,0
2,21,3,2,35,0,11010.jpg,2,4,0,1,0,-900,2080,2,1,0,0
2,21,3,2,36,0,10000.jpg,1,1,0,0,1,-800,4486,2,1,0,0
2,21,3,2,37,0,10110.jpg,2,2,0,1,1,-700,1074,2,1,0,0
2,21,3,2,38,0,01001.jpg,1,1,0,0,1,-600,2016,2,1,0,0
2,21,3,2,39,0,00100.jpg,1,2,0,0,0,-700,1809,2,1,0,0
2,21,3,2,40,0,01001.jpg,1,1,0,0,1,-600,752,2,1,0,0
2,21,3,2,41,0,10101.jpg,2,1,0,1,0,-700,811,2,1,0,0
2,21,3,2,42,0,10111.jpg,4,2,1,1,0,-800,2092,2,1,0,0
2,21,3,2,43,0,10100.jpg,1,4,0,0,0,-900,1638,2,1,0,0
2,21,3,2,44,0,00000.jpg,1,1,0,0,1,-800,1309,2,1,0,0
2,21,3,2,45,0,00100.jpg,1,1,0,0,1,-700,3074,2,1,0,0
2,21,3,2,46,0,01011.jpg,3,3,1,0,1,-600,2559,2,1,0,0
2,21,3,2,47,0,00011.jpg,3,3,1,0,1,-500,1059,2,1,0,0
2,21,3,2,48,0,01100.jpg,2,2,0,1,1,-400,4426,2,1,0,0
2,21,3,2,49,0,01000.jpg,1,1,0,0,1,-300,976,2,1,0,0
2,21,3,2,50,0,10100.jpg,1,1,0,0,1,-200,2698,2,1,0,0
2,21,3,2,51,0,01110.jpg,2,3,0,1,0,-300,4150,2,1,0,0
2,21,3,2,52,0,11100.jpg,2,1,0,1,0,-400,2778,2,1,0,0
2,21,3,2,53,0,00101.jpg,1,2,0,0,0,-500,939,2,1,0,0
2,21,3,2,54,0,01001.jpg,1,1,0,0,1,-400,1069,2,1,0,0
2,21,3,2,55,0,11111.jpg,4,4,1,1,1,-300,1828,2,1,0,0
2,21,3,2,56,0,00001.jpg,1,1,0,0,1,-200,1202,2,1,0,0
2,21,3,2,57,0,00111.jpg,3,2,1,0,0,-300,2418,2,1,0,0
2,21,3,2,58,0,10010.jpg,1,4,0,0,0,-400,4211,2,1,0,0
2,21,3,2,59,0,11011.jpg,4,1,1,1,0,-500,1162,2,1,0,0
2,21,3,2,60,0,11101.jpg,2,2,0,1,1,-400,6427,2,1,0,0
2,21,3,2,61,0,11011.jpg,4,1,1,1,0,-500,2802,2,1,0,0
2,21,3,2,62,0,01100.jpg,2,1,0,1,0,-600,6775,2,1,0,0
2,21,3,2,63,0,10010.jpg,1,3,0,0,0,-700,4280,2,1,0,0
2,21,3,2,64,0,01101.jpg,2,2,0,1,1,-600,2344,2,1,0,0
2,21,3,3,65,0,10011.jpg,3,1,1,0,0,-700,2653,2,1,0,0
2,21,3,3,66,0,01010.jpg,1,3,0,0,0,-800,1001,2,1,0,0
2,21,3,3,67,0,00010.jpg,1,1,0,0,1,-700,1058,2,1,0,0
2,21,3,3,68,0,00010.jpg,1,1,0,0,1,-600,1129,2,1,0,0
2,21,3,3,69,0,10001.jpg,1,1,0,0,1,-500,2715,2,1,0,0
2,21,3,3,70,0,10111.jpg,4,4,1,1,1,-400,2264,2,1,0,0
2,21,3,3,71,0,10101.jpg,2,3,0,1,0,-500,1797,2,1,0,0
2,21,3,3,72,0,11000.jpg,1,1,0,0,1,-400,1063,2,1,0,0
2,21,3,3,73,0,10001.jpg,1,1,0,0,1,-300,739,2,1,0,0
2,21,3,3,74,0,01011.jpg,3,3,1,0,1,-200,3815,2,1,0,0
2,21,3,3,75,0,00110.jpg,1,2,0,0,0,-300,2016,2,1,0,0
2,21,3,3,76,0,11001.jpg,2,1,0,1,0,-400,3343,2,1,0,0
2,21,3,3,77,0,11111.jpg,4,2,1,1,0,-500,906,2,1,0,0
2,21,3,3,78,0,01110.jpg,2,2,0,1,1,-400,3277,2,1,0,0
2,21,3,3,79,0,11110.jpg,2,4,0,1,0,-500,986,2,1,0,0
2,21,3,3,80,0,11100.jpg,2,2,0,1,1,-400,1788,2,1,0,0
2,21,3,3,81,0,10011.jpg,3,4,1,0,0,-500,4773,2,1,0,0
2,21,3,3,82,0,00011.jpg,3,2,1,0,0,-600,10005,2,1,0,0
2,21,3,3,83,0,00000.jpg,1,1,0,0,1,-500,1575,2,1,0,0
2,21,3,3,84,0,00100.jpg,1,1,0,0,1,-400,873,2,1,0,0
2,21,3,3,85,0,11000.jpg,1,1,0,0,1,-300,2782,2,1,0,0
2,21,3,3,86,0,01010.jpg,1,2,0,0,0,-400,2801,2,1,0,0
2,21,3,3,87,0,11111.jpg,4,4,1,1,1,-300,1440,2,1,0,0
2,21,3,3,88,0,11000.jpg,1,1,0,0,1,-200,1358,2,1,0,0
2,21,3,3,89,0,01110.jpg,2,2,0,1,1,-100,5010,2,1,0,0
2,21,3,3,90,0,01111.jpg,4,2,1,1,0,-200,1520,2,1,0,0
2,21,3,3,91,0,01100.jpg,2,1,0,1,0,-300,3587,2,1,0,0
2,21,3,3,92,0,10110.jpg,2,4,0,1,0,-400,2405,2,1,0,0
2,21,3,3,93,0,01101.jpg,2,2,0,1,1,-300,1835,2,1,0,0
2,21,3,3,94,0,11110.jpg,2,1,0,1,0,-400,1971,2,1,0,0
2,21,3,3,95,0,11101.jpg,2,1,0,1,0,-500,3382,2,1,0,0
2,21,3,3,96,0,00111.jpg,3,2,1,0,0,-600,3437,2,1,0,0
2,21,3,0,97,1,01000pt.jpg,1,1,0,0,1,-600,3437,2,1,0,0
2,21,3,0,98,1,00101pt.jpg,1,1,0,0,1,-600,3437,2,1,0,0
2,21,3,0,99,1,10101pt.jpg,2,3,0,1,0,-600,3437,2,1,0,0
2,21,3,0,100,1,00111pt.jpg,3,2,1,0,0,-600,3437,2,1,0,0
2,21,3,0,101,1,01010pt.jpg,1,1,0,0,1,-600,3437,2,1,0,0
2,21,3,0,102,1,11111pt.jpg,4,4,1,1,1,-600,3437,2,1,0,0
2,21,3,0,103,1,11110pt.jpg,2,2,0,1,1,-600,3437,2,1,0,0
2,21,3,0,104,1,11011pt.jpg,4,4,1,1,1,-600,3437,2,1,0,0
2,22,1,1,1,0,11010.jpg,2,3,0,1,0,-100,9995,3,7,0,0
2,22,1,1,2,0,11111.jpg,4,3,1,1,0,-200,8906,3,7,0,0
2,22,1,1,3,0,01110.jpg,2,2,0,1,1,-100,2429,3,7,0,0
2,22,1,1,4,0,00110.jpg,2,2,0,1,1,0,2405,3,7,0,0
2,22,1,1,5,0,00000.jpg,1,1,0,0,1,100,5078,3,7,0,0
2,22,1,1,6,0,11000.jpg,1,1,0,0,1,200,6491,3,7,0,0
2,22,1,1,7,0,01100.jpg,1,2,0,0,0,100,1297,3,7,0,0
2,22,1,1,8,0,00011.jpg,2,1,0,1,0,0,1580,3,7,0,0
2,22,1,1,9,0,10111.jpg,4,2,1,1,0,-100,2102,3,7,0,0
2,22,1,1,10,0,11110.jpg,4,4,1,1,1,0,2233,3,7,0,0
2,22,1,1,11,0,10101.jpg,3,4,1,0,0,-100,4678,3,7,0,0
2,22,1,1,12,0,11101.jpg,3,2,1,0,0,-200,1548,3,7,0,0
2,22,1,1,13,0,01000.jpg,1,3,0,0,0,-300,3862,3,7,0,0
2,22,1,1,14,0,00000.jpg,1,1,0,0,1,-200,2347,3,7,0,0
2,22,1,1,15,0,11000.jpg,1,1,0,0,1,-100,2391,3,7,0,0
2,22,1,1,16,0,10110.jpg,4,4,1,1,1,0,7649,3,7,0,0
2,22,1,1,17,0,11111.jpg,4,4,1,1,1,100,2181,3,7,0,0
2,22,1,1,18,0,10101.jpg,3,4,1,0,0,0,1829,3,7,0,0
2,22,1,1,19,0,00100.jpg,1,2,0,0,0,-100,1748,3,7,0,0
2,22,1,1,20,0,10010.jpg,2,1,0,1,0,-200,2198,3,7,0,0
2,22,1,1,21,0,01011.jpg,2,2,0,1,1,-100,2287,3,7,0,0
2,22,1,1,22,0,00011.jpg,2,2,0,1,1,0,739,3,7,0,0
2,22,1,1,23,0,01011.jpg,2,2,0,1,1,100,670,3,7,0,0
2,22,1,1,24,0,01011.jpg,2,2,0,1,1,200,979,3,7,0,0
2,22,1,1,25,0,01000.jpg,1,1,0,0,1,300,2357,3,7,0,0
2,22,1,1,26,0,01000.jpg,1,1,0,0,1,400,1256,3,7,0,0
2,22,1,1,27,0,01100.jpg,1,1,0,0,1,500,2814,3,7,0,0
2,22,1,1,28,0,00101.jpg,1,1,0,0,1,600,1511,3,7,0,0
2,22,1,1,29,0,11100.jpg,3,3,1,0,1,700,6954,3,7,0,0
2,22,1,1,30,0,11011.jpg,2,2,0,1,1,800,2126,3,7,0,0
2,22,1,1,31,0,11011.jpg,2,2,0,1,1,900,778,3,7,0,0
2,22,1,1,32,0,10110.jpg,4,4,1,1,1,1000,4066,3,7,0,0
2,22,1,2,33,0,10100.jpg,3,3,1,0,1,1100,1904,3,7,0,0
2,22,1,2,34,0,10100.jpg,3,3,1,0,1,1200,2461,3,7,0,0
2,22,1,2,35,0,00101.jpg,1,3,0,0,0,1100,4523,3,7,0,0
2,22,1,2,36,0,00010.jpg,2,2,0,1,1,1200,1751,3,7,0,0
2,22,1,2,37,0,01111.jpg,2,2,0,1,1,1300,1562,3,7,0,0
2,22,1,2,38,0,11001.jpg,1,3,0,0,0,1200,3100,3,7,0,0
2,22,1,2,39,0,01110.jpg,2,2,0,1,1,1300,3479,3,7,0,0
2,22,1,2,40,0,11101.jpg,3,3,1,0,1,1400,3101,3,7,0,0
2,22,1,2,41,0,11111.jpg,4,4,1,1,1,1500,3051,3,7,0,0
2,22,1,2,42,0,11001.jpg,1,3,0,0,0,1400,2072,3,7,0,0
2,22,1,2,43,0,11010.jpg,2,4,0,1,0,1300,5565,3,7,0,0
2,22,1,2,44,0,01010.jpg,2,2,0,1,1,1400,1351,3,7,0,0
2,22,1,2,45,0,10000.jpg,1,3,0,0,0,1300,2291,3,7,0,0
2,22,1,2,46,0,01010.jpg,2,2,0,1,1,1400,1455,3,7,0,0
2,22,1,2,47,0,11011.jpg,2,2,0,1,1,1500,957,3,7,0,0
2,22,1,2,48,0,00110.jpg,2,2,0,1,1,1600,1399,3,7,0,0
2,22,1,2,49,0,00001.jpg,1,1,0,0,1,1700,1432,3,7,0,0
2,22,1,2,50,0,00111.jpg,2,2,0,1,1,1800,1231,3,7,0,0
2,22,1,2,51,0,10011.jpg,2,4,0,1,0,1700,1878,3,7,0,0
2,22,1,2,52,0,10110.jpg,4,4,1,1,1,1800,3349,3,7,0,0
2,22,1,2,53,0,10011.jpg,2,2,0,1,1,1900,3477,3,7,0,0
2,22,1,2,54,0,00100.jpg,1,1,0,0,1,2000,1451,3,7,0,0
2,22,1,2,55,0,01101.jpg,1,1,0,0,1,2100,842,3,7,0,0
2,22,1,2,56,0,10111.jpg,4,4,1,1,1,2200,2488,3,7,0,0
2,22,1,2,57,0,00010.jpg,2,2,0,1,1,2300,1492,3,7,0,0
2,22,1,2,58,0,11100.jpg,3,3,1,0,1,2400,2641,3,7,0,0
2,22,1,2,59,0,00110.jpg,2,2,0,1,1,2500,1736,3,7,0,0
2,22,1,2,60,0,11100.jpg,3,3,1,0,1,2600,1948,3,7,0,0
2,22,1,2,61,0,10001.jpg,1,3,0,0,0,2500,4974,3,7,0,0
2,22,1,2,62,0,01111.jpg,2,2,0,1,1,2600,1384,3,7,0,0
2,22,1,2,63,0,00101.jpg,1,1,0,0,1,2700,1202,3,7,0,0
2,22,1,2,64,0,00111.jpg,2,2,0,1,1,2800,1402,3,7,0,0
2,22,1,3,65,0,01101.jpg,1,1,0,0,1,2900,1580,3,7,0,0
2,22,1,3,66,0,10100.jpg,3,3,1,0,1,3000,3789,3,7,0,0
2,22,1,3,67,0,10010.jpg,2,4,0,1,0,2900,4254,3,7,0,0
2,22,1,3,68,0,00001.jpg,1,1,0,0,1,3000,1372,3,7,0,0
2,22,1,3,69,0,00001.jpg,1,1,0,0,1,3100,1391,3,7,0,0
2,22,1,3,70,0,01001.jpg,1,1,0,0,1,3200,1487,3,7,0,0
2,22,1,3,71,0,10001.jpg,1,1,0,0,1,3300,1294,3,7,0,0
2,22,1,3,72,0,10111.jpg,4,4,1,1,1,3400,3203,3,7,0,0
2,22,1,3,73,0,10101.jpg,3,3,1,0,1,3500,2553,3,7,0,0
2,22,1,3,74,0,11000.jpg,1,3,0,0,0,3400,4478,3,7,0,0
2,22,1,3,75,0,01010.jpg,2,2,0,1,1,3500,1329,3,7,0,0
2,22,1,3,76,0,01101.jpg,1,1,0,0,1,3600,1021,3,7,0,0
2,22,1,3,77,0,01001.jpg,1,1,0,0,1,3700,789,3,7,0,0
2,22,1,3,78,0,01001.jpg,1,1,0,0,1,3800,799,3,7,0,0
2,22,1,3,79,0,01111.jpg,2,2,0,1,1,3900,1767,3,7,0,0
2,22,1,3,80,0,01100.jpg,1,1,0,0,1,4000,1321,3,7,0,0
2,22,1,3,81,0,10001.jpg,1,1,0,0,1,4100,3878,3,7,0,0
2,22,1,3,82,0,11110.jpg,4,4,1,1,1,4200,1875,3,7,0,0
2,22,1,3,83,0,10011.jpg,2,4,0,1,0,4100,3536,3,7,0,0
2,22,1,3,84,0,00010.jpg,2,2,0,1,1,4200,1067,3,7,0,0
2,22,1,3,85,0,10000.jpg,1,3,0,0,0,4100,1656,3,7,0,0
2,22,1,3,86,0,00011.jpg,2,2,0,1,1,4200,1711,3,7,0,0
2,22,1,3,87,0,10000.jpg,1,2,0,0,0,4100,3291,3,7,0,0
2,22,1,3,88,0,11001.jpg,1,1,0,0,1,4200,743,3,7,0,0
2,22,1,3,89,0,01110.jpg,2,2,0,1,1,4300,1427,3,7,0,0
2,22,1,3,90,0,00111.jpg,2,2,0,1,1,4400,522,3,7,0,0
2,22,1,3,91,0,11110.jpg,4,2,1,1,0,4300,1869,3,7,0,0
2,22,1,3,92,0,00000.jpg,1,1,0,0,1,4400,1345,3,7,0,0
2,22,1,3,93,0,11010.jpg,2,2,0,1,1,4500,1419,3,7,0,0
2,22,1,3,94,0,11101.jpg,3,3,1,0,1,4600,2548,3,7,0,0
2,22,1,3,95,0,10010.jpg,2,4,0,1,0,4500,1943,3,7,0,0
2,22,1,3,96,0,00100.jpg,1,1,0,0,1,4600,2281,3,7,0,0
2,22,1,0,97,1,11111pt.jpg,4,3,1,1,0,4600,6222,3,7,0,0
2,22,1,0,98,1,11110pt.jpg,4,1,1,1,0,4600,1907,3,7,0,0
2,22,1,0,99,1,11011pt.jpg,2,1,0,1,0,4600,2478,3,7,0,0
2,22,1,0,100,1,01000pt.jpg,1,1,0,0,1,4600,3328,3,7,0,0
2,22,1,0,101,1,10101pt.jpg,3,1,1,0,0,4600,2369,3,7,0,0
2,22,1,0,102,1,00111pt.jpg,2,1,0,1,0,4600,1751,3,7,0,0
2,22,1,0,103,1,01010pt.jpg,2,3,0,1,0,4600,2519,3,7,0,0
2,22,1,0,104,1,00101pt.jpg,1,2,0,0,0,4600,2864,3,7,0,0
2,22,2,1,1,0,00110.jpg,3,2,1,0,0,-100,2380,3,7,0,0
2,22,2,1,2,0,10110.jpg,4,4,1,1,1,0,2607,3,7,0,0
2,22,2,1,3,0,10010.jpg,3,4,1,0,0,-100,2381,3,7,0,0
2,22,2,1,4,0,10010.jpg,3,2,1,0,0,-200,2838,3,7,0,0
2,22,2,1,5,0,01101.jpg,2,1,0,1,0,-300,1358,3,7,0,0
2,22,2,1,6,0,10000.jpg,1,3,0,0,0,-400,2712,3,7,0,0
2,22,2,1,7,0,00101.jpg,1,1,0,0,1,-300,1387,3,7,0,0
2,22,2,1,8,0,01100.jpg,2,1,0,1,0,-400,1309,3,7,0,0
2,22,2,1,9,0,01010.jpg,3,1,1,0,0,-500,2104,3,7,0,0
2,22,2,1,10,0,11111.jpg,4,2,1,1,0,-600,1797,3,7,0,0
2,22,2,1,11,0,01111.jpg,4,2,1,1,0,-700,3332,3,7,0,0
2,22,2,1,12,0,11000.jpg,2,3,0,1,0,-800,1693,3,7,0,0
2,22,2,1,13,0,01000.jpg,1,3,0,0,0,-900,5610,3,7,0,0
2,22,2,1,14,0,11101.jpg,2,3,0,1,0,-1000,1281,3,7,0,0
2,22,2,1,15,0,00001.jpg,1,1,0,0,1,-900,2856,3,7,0,0
2,22,2,1,16,0,11101.jpg,2,4,0,1,0,-1000,1710,3,7,0,0
2,22,2,1,17,0,11110.jpg,4,2,1,1,0,-1100,4930,3,7,0,0
2,22,2,1,18,0,00110.jpg,3,4,1,0,0,-1200,1228,3,7,0,0
2,22,2,1,19,0,10000.jpg,1,1,0,0,1,-1100,3898,3,7,0,0
2,22,2,1,20,0,11111.jpg,4,4,1,1,1,-1000,2135,3,7,0,0
2,22,2,1,21,0,00111.jpg,3,4,1,0,0,-1100,2746,3,7,0,0
2,22,2,1,22,0,10110.jpg,4,4,1,1,1,-1000,2091,3,7,0,0
2,22,2,1,23,0,11110.jpg,4,4,1,1,1,-900,888,3,7,0,0
2,22,2,1,24,0,10011.jpg,3,3,1,0,1,-800,1869,3,7,0,0
2,22,2,1,25,0,11101.jpg,2,4,0,1,0,-900,2546,3,7,0,0
2,22,2,1,26,0,00110.jpg,3,4,1,0,0,-1000,1229,3,7,0,0
2,22,2,1,27,0,01001.jpg,1,3,0,0,0,-1100,1229,3,7,0,0
2,22,2,1,28,0,11010.jpg,4,3,1,1,0,-1200,3852,3,7,0,0
2,22,2,1,29,0,01011.jpg,3,1,1,0,0,-1300,2841,3,7,0,0
2,22,2,1,30,0,01010.jpg,3,3,1,0,1,-1200,1167,3,7,0,0
2,22,2,1,31,0,00000.jpg,1,1,0,0,1,-1100,1690,3,7,0,0
2,22,2,1,32,0,01111.jpg,4,3,1,1,0,-1200,2312,3,7,0,0
2,22,2,2,33,0,00101.jpg,1,4,0,0,0,-1300,1690,3,7,0,0
